Date,Open_NASDAQ,High_NASDAQ,Low_NASDAQ,Close_NASDAQ,Volume_NASDAQ,Dividends_NASDAQ,Stock Splits_NASDAQ,Open_Tesla,High_Tesla,Low_Tesla,Close_Tesla,Volume_Tesla,Dividends_Tesla,Stock Splits_Tesla
2021-08-31,15601.33984375,15604.4501953125,15522.7802734375,15582.509765625,4170170000,0,0,733.0,740.3900146484375,726.4400024414062,735.719970703125,20855400,0,0
2021-09-01,15637.1298828125,15696.419921875,15603.669921875,15611.5703125,4248030000,0,0,734.0800170898438,741.989990234375,731.27001953125,734.0900268554688,13204300,0,0
2021-09-02,15656.2802734375,15681.759765625,15554.2900390625,15604.25,4018120000,0,0,734.5,740.969970703125,730.5399780273438,732.3900146484375,12777300,0,0
2021-09-03,15578.9599609375,15668.1201171875,15554.9697265625,15652.8603515625,3692170000,0,0,732.25,734.0,724.2000122070312,733.5700073242188,15246100,0,0
2021-09-07,15662.2998046875,15701.400390625,15610.23046875,15675.759765625,3967040000,0,0,740.0,760.2000122070312,739.260009765625,752.9199829101562,20039800,0,0
2021-09-08,15669.009765625,15669.009765625,15528.4501953125,15620.849609375,4113530000,0,0,761.5800170898438,764.4500122070312,740.77001953125,753.8699951171875,18793000,0,0
2021-09-09,15639.4404296875,15675.4599609375,15556.740234375,15561.0498046875,3997250000,0,0,753.4099731445312,762.0999755859375,751.6300048828125,754.8599853515625,14077700,0,0
2021-09-10,15648.0498046875,15673.5,15433.4296875,15440.75,4567980000,0,0,759.5999755859375,762.6099853515625,734.52001953125,736.27001953125,15114300,0,0
2021-09-13,15545.66015625,15562.2802734375,15351.7001953125,15434.5,4701190000,0,0,740.2100219726562,744.780029296875,708.8499755859375,743.0,22952500,0,0
2021-09-14,15505.7802734375,15525.9697265625,15352.0595703125,15382.900390625,4571950000,0,0,742.5700073242188,754.469970703125,736.4000244140625,744.489990234375,18524900,0,0
2021-09-15,15419.9501953125,15518.9501953125,15316.400390625,15503.5302734375,4446270000,0,0,745.0,756.8599853515625,738.3599853515625,755.8300170898438,15357700,0,0
2021-09-16,15452.669921875,15539.1396484375,15370.8798828125,15515.91015625,3681700000,0,0,752.8300170898438,758.9099731445312,747.6099853515625,756.989990234375,13923400,0,0
2021-09-17,15481.4296875,15485.2099609375,15291.0400390625,15333.4697265625,6682650000,0,0,757.1500244140625,761.0399780273438,750.0,759.489990234375,28204200,0,0
2021-09-20,15068.650390625,15157.259765625,14821.0302734375,15012.1904296875,4860630000,0,0,734.5599975585938,742.0,718.6199951171875,730.1699829101562,24757700,0,0
2021-09-21,15096.9697265625,15139.900390625,14986.98046875,15027.76953125,4056340000,0,0,734.7899780273438,744.739990234375,730.4400024414062,739.3800048828125,16330700,0,0
2021-09-22,15073.9599609375,15230.33984375,15029.900390625,15176.509765625,4229870000,0,0,743.530029296875,753.6699829101562,739.1199951171875,751.9400024414062,15126300,0,0
2021-09-23,15231.2001953125,15356.919921875,15199.4296875,15316.580078125,4176520000,0,0,755.0,758.2000122070312,747.9199829101562,753.6400146484375,11947500,0,0
2021-09-24,15222.9697265625,15345.5400390625,15209.16015625,15329.6796875,3972140000,0,0,745.8900146484375,774.7999877929688,744.5599975585938,774.3900146484375,21373000,0,0
2021-09-27,15205.23046875,15240.580078125,15106.4501953125,15204.8203125,4619450000,0,0,773.1199951171875,799.0,769.3099975585938,791.3599853515625,28070700,0,0
2021-09-28,15001.98046875,15040.5703125,14758.98046875,14770.2998046875,4954270000,0,0,787.2000122070312,795.6400146484375,766.1799926757812,777.5599975585938,25381400,0,0
2021-09-29,14835.509765625,14914.919921875,14727.41015625,14752.8896484375,5246170000,0,0,779.7999877929688,793.5,770.6799926757812,781.3099975585938,20942900,0,0
2021-09-30,14830.2998046875,14888.2197265625,14684.5498046875,14689.6201171875,5910550000,0,0,781.0,789.1300048828125,775.0,775.47998046875,17956000,0,0
2021-10-01,14731.3798828125,14830.83984375,14555.1201171875,14791.8701171875,4688550000,0,0,778.4000244140625,780.780029296875,763.5900268554688,775.219970703125,17031400,0,0
2021-10-04,14713.599609375,14727.599609375,14384.9296875,14472.1201171875,4539650000,0,0,796.5,806.969970703125,776.1199951171875,781.530029296875,30483300,0,0
2021-10-05,14533.4296875,14763.6396484375,14520.23046875,14674.150390625,4143190000,0,0,784.7999877929688,797.3099975585938,774.2000122070312,780.5900268554688,18432600,0,0
2021-10-06,14529.8896484375,14775.6396484375,14499.48046875,14766.75,4443760000,0,0,776.2000122070312,786.6599731445312,773.219970703125,782.75,14632800,0,0
2021-10-07,14899.0703125,15010.3203125,14878.2197265625,14897.1298828125,3936210000,0,0,785.4600219726562,805.0,783.3800048828125,793.6099853515625,19195800,0,0
2021-10-08,14942.3603515625,14948.349609375,14805.5,14820.75,3557630000,0,0,796.2100219726562,796.3800048828125,780.9099731445312,785.489990234375,16711100,0,0
2021-10-11,14765.6904296875,14907.5703125,14709.0498046875,14713.73046875,3522230000,0,0,787.6500244140625,801.239990234375,785.5,791.9400024414062,14200300,0,0
2021-10-12,14772.2900390625,14784.7802734375,14636.330078125,14662.1103515625,4037030000,0,0,800.9299926757812,812.3200073242188,796.5700073242188,805.719970703125,22020000,0,0
2021-10-13,14751.7998046875,14800.830078125,14676.580078125,14774.599609375,4032440000,0,0,810.469970703125,815.4099731445312,805.780029296875,811.0800170898438,14120100,0,0
2021-10-14,14925.580078125,15059.8896484375,14901.58984375,15052.419921875,4240520000,0,0,815.489990234375,820.25,813.3499755859375,818.3200073242188,12247200,0,0
2021-10-15,15106.9697265625,15150.1396484375,15064.58984375,15146.919921875,4473930000,0,0,823.739990234375,843.2100219726562,822.3499755859375,843.030029296875,18818000,0,0
2021-10-18,15091.580078125,15307.509765625,15074.7099609375,15300.8896484375,4142540000,0,0,851.7899780273438,875.260009765625,851.469970703125,870.1099853515625,24207200,0,0
2021-10-19,15349.4501953125,15414.9697265625,15320.6201171875,15410.7197265625,4443000000,0,0,877.530029296875,877.9500122070312,862.510009765625,864.27001953125,17381100,0,0
2021-10-20,15448.0,15457.1103515625,15333.4296875,15388.7099609375,4086590000,0,0,865.3499755859375,869.489990234375,857.3800048828125,865.7999877929688,14032100,0,0
2021-10-21,15365.8095703125,15497.580078125,15350.5,15489.58984375,4880390000,0,0,856.0,900.0,855.5,894.0,31481500,0,0
2021-10-22,15422.0703125,15474.2802734375,15291.9501953125,15355.0703125,5719760000,0,0,895.5,910.0,890.9600219726562,909.6799926757812,22880800,0,0
2021-10-25,15417.25,15555.650390625,15338.490234375,15514.1904296875,5677320000,0,0,950.530029296875,1045.02001953125,944.2000122070312,1024.8599853515625,62852100,0,0
2021-10-26,15615.3603515625,15710.7900390625,15518.58984375,15559.490234375,7035470000,0,0,1024.68994140625,1094.93994140625,1001.4400024414062,1018.4299926757812,62415000,0,0
2021-10-27,15603.16015625,15729.75,15578.6796875,15598.3896484375,6083210000,0,0,1039.6600341796875,1070.8800048828125,1030.780029296875,1037.8599853515625,38526500,0,0
2021-10-28,15674.3896484375,15784.0,15650.009765625,15778.16015625,5660240000,0,0,1068.31005859375,1081.0,1054.199951171875,1077.0400390625,27213200,0,0
2021-10-29,15638.740234375,15856.900390625,15638.740234375,15850.4697265625,5310370000,0,0,1081.8599853515625,1115.2099609375,1073.2099609375,1114.0,29918400,0,0
2021-11-01,15879.6103515625,15910.349609375,15785.3095703125,15905.2802734375,5239250000,0,0,1145.0,1209.75,1118.6600341796875,1208.5899658203125,56048700,0,0
2021-11-02,15885.33984375,15988.330078125,15877.26953125,15972.490234375,5118540000,0,0,1159.3599853515625,1208.5899658203125,1146.0,1172.0,42737800,0,0
2021-11-03,16000.599609375,16157.599609375,15950.58984375,16144.5,5274520000,0,0,1177.3299560546875,1215.3900146484375,1152.6199951171875,1213.8599853515625,34628500,0,0
2021-11-04,16193.2197265625,16387.94921875,16169.5595703125,16346.240234375,5252570000,0,0,1234.4100341796875,1243.489990234375,1217.0,1229.9100341796875,25397400,0,0
2021-11-05,16397.58984375,16454.48046875,16302.0595703125,16359.3798828125,5534130000,0,0,1228.0,1239.8699951171875,1208.0,1222.0899658203125,21579900,0,0
2021-11-08,16351.5,16401.927734375,16314.0029296875,16336.02734375,719521451,0,0,1149.7850341796875,1196.949951171875,1133.0172119140625,1162.93994140625,32603999,0,0
